osmid,osmname,category,lat,lon,year_zero
27099694,Cathédrale Saint-Dié,cathedral,48.28903153,6.950773793,700
271001260,Grote St. MichaÎlskerk,parish,52.51182601,6.092212082,1150
271001269,Onze Lieve Vrouwe ten Hemelopneming,parish,52.51208007,6.09023186,1394
271064453,Sint-Vedastuskerk,parish,50.79450511,3.122718971,1100
271108474,Sint-Jacobus de Meerderekerk,parish,51.66438928,5.368499281,1380
271291358,Chiesa di Santa Maria delle Grazie Maggiore a Caponapoli,conventual,40.85308014,14.25400028,1447
27177219,Dom,conventual,51.48428657,11.96445124,1271
27186929,Sankt Georg Kirche,conventual,47.98142352,7.793586355,1150
27198535,Basilica di Sant'Antonio,conventual,45.4014446,11.8808929,1180
272335462,DePetrus,parish,51.65814117,5.297999084,950
272804945,Cathédrale Saint-Pierre,cathedral,43.61332756,3.874032697,1364
273129012,Grote Kerk,parish,51.90797372,4.342771219,1156
273360279,Dom zu Eichstätt,cathedral,48.89185084,11.18349665,740
273442061,Chiesa di San Matteo,parish,40.74321881,14.63824588,900
273872937,Église de la Nativité-de-Notre-Dame,parish,48.83757095,-0.891538074224634,1140
274017666,Sint Janskerk,parish,52.01075428,4.711469829,1200
274270851,Collégiale Saint-Jean,other,43.46009843,3.42397437,1000
274347934,Grote Kerk,parish,52.64045923,5.060362706,1400
274388122,Noorderkerk,parish,52.6433391,5.053623059,1426
274415572,Grote of Sint Jan's Kerk,parish,51.82955871,4.973118404,1200
274874951,Cattedrale di Santa Maria Assunta,cathedral,44.64486196,7.493203537,1491
274945455,Onze Lieve Vrouwe of Grote kerk,other,51.81414779,4.660627053,1100
275036771,Chiesa di San Benedetto,conventual,40.67935729,14.7626006,793
2754121,Basilica Sancti Petri,cathedral,41.90215364,12.45374037,319
27561299,"Duomo di Bolzano - Pfarrkirche Bozen (\Dom\"""")""""",cathedral,46.49753141,11.35399284,300
275825221,Basiliek_van_Onze-Lieve-Vrouw-Tenhemelopneming_,other,50.8474639,5.693657597,1000
275825222,Sint Servaasbasiliek,conventual,50.84872228,5.687150858,700
275827055,Dominicanenkerk,conventual,50.85011156,5.689926634,1200
275827484,Oude Minderbroederskerk,conventual,50.84596311,5.692981251,1200
27596084,Chiesa di San Pietro in Gessate,parish,45.46307605,9.201515547,1200
27596761,Santo Stefano Maggiore,parish,45.46222188,9.196061246,417
276240092,Sint-Matthiaskerk,other,50.85271805,5.690726453,1200
27626748,Duomo di Milano,cathedral,45.46418266,9.191602528,320
276285550,westerkerk,parish,52.70342103,5.286560132,1401
27631542,St.-Johannis-Kirche,parish,51.53302423,9.933807567,1100
276415295,Zuiderkerk,parish,52.70382,5.292999925,1423
276967877,Grote of St. Jacobskerk,parish,51.44270688,3.574316696,1308
276970712,Chiesa collegiata dei SS. Pietro e Paolo,other,44.8459383,7.717421761,1492
27703904,Kathedrale Sankt Sebastian,other,52.12648151,11.63166973,1015
27714961,Chiesa di San Teodoro,parish,44.4138695,8.909657117,1000
277183941,Santuario di Nostra Signora di Bonaria,conventual,39.20847371,9.125504525,1324
277184121,Collegiata di Sant'Anna,other,39.21879494,9.112991956,1200
277230288,San Francesco,conventual,42.56458898,12.64585063,1265
27755927,Santa Maria delle Grazie,conventual,45.46595843,9.171131665,1469
27758761,Cathédrale Saint-Maclou,parish,49.0505769,2.097193554,1145
27780576,St. Ursula,conventual,50.94570884,6.954255969,700
27807684,Église Saint-Jacques-sur-Coudenberg - Sint-Jacob-op-Koudenberg,conventual,50.84185494,4.360258122,1120
278889326,Saint John's,parish,53.18902589,-2.885793195,700
279263535,Chiesa di San Michele,parish,40.55722947,8.314408435,1350
27999096,Altenberger Dom,conventual,51.05501645,7.133326487,1135
28021345,Canterbury Cathedral,cathedral,51.27990168,1.082770845,700
280743788,Grote- of Stevenskerk,parish,51.84799024,5.86275854,1254
280907286,Sint-Dionysius of Heikese Kerk,parish,51.55474711,5.085157374,1200
280928001,Sint-Martinuskerk,parish,51.25354875,5.707308813,1420
28132042,Église Saint-Nicolas,parish,43.59920293,1.434219944,1100
28147436,Münsterkirche,conventual,52.1156517,8.671250525,820
28199918,Sankt Nikolai zu Kiel,parish,54.3228493,10.14012265,1242
28207643,Stiftskirche,conventual,49.19630591,8.112708084,1333
28230540,Exeter Cathedral,cathedral,50.72249727,-3.529816828,1000
28233134,Duomo di Messina,cathedral,38.19223509,15.55529949,500
282443595,St. Aposteln,parish,50.93659954,6.944989688,950
282912737,Notre-Dame et Saint-Laurent,other,50.04879407,1.41952657,1119
282938779,Ancienne abbaye de Noirlac,conventual,46.74528566,2.461243861,1136
28302044,Église Sainte-Catherine - Sint-Katelijnekerk,parish,50.85081418,4.348589129,1201
28326228,Stadtkirche,parish,49.1244343,8.597204132,1268
28348682,St. Johannis,parish,49.30317227,10.57109851,1100
28348862,St. Gumbertus,conventual,49.30271033,10.57347027,1020
283514807,Cattedrale Santa Chiara,parish,39.31355115,8.532807056,1280
28379422,Cathédrale Saint-Pierre-et-Saint-Paul,cathedral,47.21837708,-1.550192363,700
28396159,Basilica Cateriniana di San Domenico,conventual,43.3198185,11.32678066,1226
28525182,Cattedrale Madonna del Ponte,cathedral,42.23060753,14.39117524,1300
28562993,Quirinus-Münster,parish,51.19902423,6.693230996,850
285830618,Grote_of_Martinikerk_(Sneek),parish,53.03185673,5.658418172,1050
285990663,Cattedrale di San Nicola,cathedral,40.72672463,8.558452198,500
286784078,Chiesa di San Lorenzo,parish,45.43725701,12.34554124,800
28700959,Pfarrkirche St. Barbara,parish,47.09389362,8.272834051,1100
28704105,Evangelische Stadtkirche St. Johannes und St. Martin,parish,49.32909527,11.0219389,1200
28706366,Temple Saint-Étienne,parish,47.74718066,7.33877833,700
28708890,Duomo Di Modena,cathedral,44.64631015,10.92554413,400
28750371,York Minster,cathedral,53.9622666,-1.08205172,700
287920606,Église Saint-Valérien,parish,48.06921874,1.331552791,1100
287920607,Église de la Madeleine,conventual,48.0685896,1.325318885,1100
28805363,Église Saint Jacques,conventual,50.6370007,5.570300697,1015
288081368,Chiesa dei Santi Apostoli,parish,40.85469363,14.2603876,400
288081824,Museo Diocesano (Santa Maria Donnaregina Nuova),conventual,40.85405493,14.25872269,1300
28809723,Sint Romboutskathedraal,parish,51.0288778,4.479008568,1250
288153046,Hooglandse Kerk,parish,52.15796799,4.494219074,1377
288170289,Basilica di San Zeno,parish,45.44257091,10.97925149,300
288219065,Chiesa di Sant'Antonio Abate,conventual,40.86116573,14.26506492,1200
28871727,Dom Sankt Peter und Paul,cathedral,51.1545909,11.80387905,1029
288756708,San Francesco al Prato,conventual,43.11393686,12.38330194,1251
289494448,Hospitalkirche,other,50.32440146,11.91890296,1260
28980575,Marienkirche,parish,52.34311764,14.55444912,1000
289815367,Munsterkerk,conventual,51.19354365,5.988909891,1215
290002365,Klosterkirche Weißenau,conventual,47.76323391,9.595922361,1145
29173386,Neustädter Kirche,parish,52.37116521,9.728522068,1200
2918773,Gloucester Cathedral,conventual,51.86759226,-2.246769235,700
29213856,St. Laurentius,parish,51.44820684,7.074445208,1360
292443316,Chiesa di San Francesco d'Assisi,conventual,45.31469484,9.508232323,1280
292443318,Basilica Cattedrale di Santa Maria Assunta,cathedral,45.31433191,9.503226044,1158
292443621,Chiesa di Santa Maria del Carmine,parish,45.18718065,9.153123556,900
29274390,Stiftskirche St. Georg,parish,48.52012571,9.056036979,1000
293268847,onze lieve vrouwekerk,parish,51.12405,4.213874,760
294085338,San Tommaso Apostolo,cathedral,42.35725209,14.40446789,700
29423491,San Francesco d'Assisi all'Immacolata,conventual,37.50282035,15.08517776,1200
294495607,Chiesa di San Giovanni,conventual,44.64380393,7.488073499,1280
29488268,Église Saint-Georges,parish,48.26005825,7.456634137,700
29509820,Chiesa della Santissima Annunziata maggiore,conventual,40.85101698,14.26532601,1318
296169861,Onze-Lieve-Vrouwekerk_(Nieuwpoort),other,51.12888527,2.750918873,1150
297526685,Cattedrale di Maria Santissima Achiropita,cathedral,39.57503507,16.63555386,1000
297797583,Pauluskirche,parish,49.84434723,7.856770001,1311
299716340,Basilica di San Giovanni Battista al Rosario,conventual,40.35109284,18.16520667,1388
299719056,Basilica di Santa Croce,conventual,40.35470035,18.173233,1300
30079415,St. Maria im Kapitol,conventual,50.93459677,6.958450199,700
301011010,Chiesa di Santa Maria delle Grazie,parish,40.92542285,14.45601872,1000
30126781,Collégiale Sainte Gertrude,parish,50.59743396,4.323697084,700
302410129,San Nicolò Vescovo,parish,37.06396996,14.90267309,1210
302419118,grote of jacobijnerkerk,coventual,53.20417,5.797398,1275
302442175,Cattedrale San Pietro Apostolo,cathedral,41.58992632,14.22669063,700
303278550,Santa Maria Maddalena dei Pazzi,conventual,43.77415656,11.26491451,1200
30333584,Sankt Severi,conventual,50.97611855,11.02247147,900
304169777,Chiesa di Santa Maria dell'Alto (chiesa Madre),parish,37.56478607,14.89379891,1090
30435961,Église Saint-Aubin en Notre-Dame-de-Bonne-Nouvelle,parish,48.11500078,-1.680381818,1100
30439872,Cathédrale Saint-Aubain,parish,50.4645703,4.859990166,1047
30447530,Cathédrale Saint-Pierre,cathedral,48.11157595,-1.683382087,700
304949473,Cattedrale di Maria Santissima delle Vittorie,cathedral,37.38480567,14.36427847,1080
30528740,Predigerkirche,conventual,50.97652637,11.02879511,1220
305870368,Chiesa dei Santi Gervasio e Protasio,parish,43.7837009,11.2832163,950
306264519,Chiesa di Santa Lucia al Sepolcro,parish,37.07306306,15.29117202,700
306856888,Église Saint-Nicolas - Sint-Niklaaskerk,parish,50.84793662,4.351634009,1101
307562014,Cattedrale di Santa Maria Assunta,cathedral,45.44566096,8.619879249,350
30791982,Cattedrale di San Vigilio,cathedral,46.06691042,11.12154559,500
30817310,St. Ägidien,conventual,52.25973514,10.52534725,1115
308785798,Basilique Saint-Nicolas,parish,47.21550735,-1.557776727,1075
309089736,Cathédrale Notre-Dame,cathedral,49.89458592,2.302071201,700
309609162,Cattedrale di San Bartolomeo,cathedral,38.13817308,14.96401396,1082
310786346,Basilica concattedrale di Santa Maria Assunta,parish,42.58038792,13.97898385,800
311813564,Kirk of St.Nicholas,parish,57.14748789,-2.099456335,1100
312604704,Mönchskirche,conventual,52.85150239,11.15322043,1250
31288856,St. Michael,conventual,49.89350946,10.87746946,1015
31352777,St Mary's Church,parish,52.24242802,0.717330350404583,1100
31359475,Nicolaikirche,parish,52.15586126,11.6379578,1150
313670734,Berliner Dom,other,52.5190866,13.40108016,1451
31437074,Duomo Nuovo,parish,45.53860193,10.22193445,400
31437077,Duomo vecchio,cathedral,45.5382136,10.22172832,601
315026102,Basilica di Santa Croce,parish,40.78715921,14.36864275,900
315314191,Chiesa di Santa Maria Maggiore e San Leoluca,cathedral,38.6773114,16.10704695,800
315883214,Clarakirche,conventual,47.56164021,7.594243747,1200
316013323,St. Kunibert,parish,50.94672332,6.962648788,650
316114544,Duomo di San Giorgio,other,36.86409989,14.76164994,1090
316294356,Duomo di San Pietro,parish,36.86063561,14.76068632,1301
31663143,Schottenkirche St. Jakob,conventual,49.01861047,12.08834817,1090
31755876,St Bartholomew-The Great,conventual,51.51892962,-0.09947906,1123
31776681,St. Georg,parish,50.93187363,6.956827258,700
31790736,Collégiale Saints-Pierre-et-Guidon - Sint-Pieter-en-Sint-Guidokerk,other,50.83661861,4.306213054,1000
318566574,Sint-Christoffelkerk Evergem,parish,51.10931237,3.707999792,1400
31892175,Stadtkirche St. Dionys,parish,48.74224028,9.306310516,750
31892578,Münster St. Paul,conventual,48.74297868,9.305254666,1240
31892579,Frauenkirche,parish,48.74366482,9.305295396,1321
319283193,Santuario della Consolata,parish,45.07670833,7.679089176,400
32020606,Franziskanerkirche,conventual,48.76567688,11.4245135,1270
32061648,Universitätskirche Sankt Petri,parish,52.13332061,11.64547687,1150
32061760,Wallonerkirche,conventual,52.13417377,11.64653337,1285
3207528,Abdij Sint-Truiden,conventual,50.81687845,5.187062952,657
321557388,Chiesa di Santo Stefano,parish,45.54914834,11.54661557,1100
322325578,Chiesa di Santa Corona,conventual,45.54937158,11.54806224,1261
32394647,Cathedral Church of St Thomas of Canterbury,conventual,50.79051758,-1.104327906,1180
32460887,Cathédrale Saint-Jean,cathedral,47.23368199,6.030399791,700
32530870,Église Saint-Pierre,parish,47.23827187,6.024739004,700
325434925,Cattedrale di San Pietro,cathedral,44.49573761,11.34339695,906
32567492,St. Lamberti,parish,51.94596294,7.168331917,780
32599322,Église Saint-Barthélémy,parish,47.7438925,7.313173813,1170
32622734,Église Saint-André,other,45.19279054,5.727930928,1228
326252371,Église Saint-Michel,conventual,48.88912724,5.541587468,1000
32694092,Chiesa di San Francesco all'Immacolata,conventual,38.19818596,15.55381808,1212
32694789,Cathédrale Saint-Étienne,cathedral,49.12021609,6.175645601,700
327145486,Église Saint-Etienne,parish,48.88759076,5.54710755,1070
328013918,Basilica di San Petronio,parish,44.49274322,11.34303713,1390
328014416,Basilica di San Francesco,conventual,44.49476532,11.33566822,1236
328022875,Basilica di San Domenico,conventual,44.48949365,11.34468531,1228
32817141,Collégiale Sainte-Waudru,other,50.45347151,3.947653837,1450
32985841,Église Sainte-Madeleine,other,47.23996775,6.019140004,1041
329933817,Chiesa di Santa Croce in San Giacomo Martire - Carmini,conventual,45.55135652,11.53898442,1372
330434041,Chiesa di San Domenico,conventual,43.4690801,11.88199448,1275
330496193,Chiesa di San Giovanni Evangelista,parish,44.41834389,12.20568076,425
330535041,Basilica di Santa Maria a Pugliano,parish,40.81235683,14.35261013,1000
33070692,Église Saint-Christophe,parish,50.64001018,5.566703905,1125
330921987,Basilica santuario di Santa Maria di Pozzano,conventual,40.68962354,14.45967651,1400
331970169,Chiesa Madre,parish,37.81311498,14.00134792,1150
33205712,Derby Cathedral (All Saints),parish,52.92482708,-1.477314299,943
332578307,Chiesa del Gesù,conventual,38.11295276,13.36151672,880
333222284,Cattedrale di Maria Santissima Assunta,parish,40.69477852,14.48088793,1101
334063704,Basilica di San Michele Maggiore,parish,45.18221223,9.15658278,780
334063705,Cattedrale di Santo Stefano e Santa Maria Assunta,cathedral,45.1846025,9.153372093,900
33436848,Nikolaikirche,parish,54.08777062,12.14661018,1230
33437167,Petrikirche,parish,54.09065984,12.14792599,1200
33487840,st lievenskerk,parish,51.6503,3.9144,950
33492308,Domkerk,cathedral,52.09085531,5.122413459,700
33604508,st botolph's priory,conventual,51.8874,0.9046,700
33691541,Martinikirche,parish,51.89545764,11.05104006,1000
33695011,Cathédrale Notre-Dame,cathedral,45.19260608,5.732080174,1000
33701392,Pieterskerk,other,52.09130576,5.124402605,1030
33709838,Geertekerk,parish,52.08462608,5.120737122,1248
33759184,Église Saint-Amable,conventual,45.89407564,3.111845549,700
33854803,Predigerkirche,conventual,47.37389938,8.545456919,1231
338822833,Cattedrale di San Giorgio Martire,cathedral,44.83558892,11.62031499,1113
34012581,Église Notre-Dame,conventual,47.23444688,6.024873457,1080
34147647,Kathedraal Sint Catharina,conventual,52.08758424,5.124150713,1470
3419078,Grote of Sint-Laurenskerk,parish,51.91457903,4.457832472,1280
34225394,Basilica Cattedrale del Santissimo Salvatore,cathedral,37.65112346,12.59044858,1086
34239929,St. Reinoldi-Kirche,parish,51.51475266,7.467635512,925
342758532,Chiesa di San Sigismondo,conventual,45.12565188,10.05423114,1463
34322749,Hauptkirche St. Petri,parish,53.55034708,9.996720502,1020
34333680,Elisabethkirche,other,50.81490168,8.769907784,1235
3434384,St. Mauritius,conventual,50.93333358,6.944430443,1100
34357303,Basilica di San Francesco d'Assisi,conventual,43.07482036,12.60571101,1175
344113277,San Giovanni,parish,36.86816351,14.76022927,1120
34419066,Église Saint-Martin,parish,50.96868149,2.430722377,1301
34667153,st marienkirche,parish,50.7179,12.49508,1160
34683179,St Peter's Church,parish,51.75555377,-0.335034631830589,1200
347761183,Chiesa di San Nicolò,parish,44.760926,8.78544745,1100
34777269,Église Saint-Maurice,other,50.63589188,3.067543397,1000
34781124,Chiesa di Santa Maria della Cella,conventual,44.4098396,8.891478843,1200
34784355,Église Sainte-Catherine,parish,50.6394534,3.056958479,1100
34869135,Hauptkirche St. Trinitatis,parish,53.54843501,9.950527729,1310
35049678,Église Saint-Jacques,conventual,48.59215287,6.492053205,1180
351261994,Cathédrale Saint-Vincent,cathedral,48.64948738,-2.025576664,800
35164444,San Michele in Foro,parish,43.8431763,10.50287904,700
352860284,Sint-Pieters kerk,parish,51.09824979,4.138213542,1050
35316357,Cathédrale Saint-Étienne,cathedral,43.59989147,1.450485947,800
35385054,Peter und Paul,parish,50.3813254,7.623982529,1100
3541088,Cathédrale Notre-Dame,cathedral,48.58184001,7.750923358,700
35415826,Cattedrale di San Lorenzo,cathedral,44.4076216,8.931460515,500
35445118,Kilianskirche,parish,49.14171631,9.219389631,740
354973999,Chiesa parrocchiale di San Matteo,parish,43.97941215,8.157574788,600
35797481,Johanniskirche,conventual,52.27071251,8.051762571,1011
358009451,Liebfrauenmünster,parish,48.7643515,11.42039528,1425
35840960,Abdinghofkirche,conventual,51.71877448,8.753132267,750
3584722,Durham Cathedral,cathedral,54.77327372,-1.576696345,998
35870306,St.-Marien-Kirche,parish,54.08950557,12.13874598,1150
358970376,Chiesa di San Fermo Maggiore,conventual,45.43920441,11.00000232,700
35997471,St. Martinikirche,other,52.28815845,8.915216305,1025
35998492,St. Marienkirche,parish,52.29105688,8.91565367,1022
362343255,Cattedrale di San Lorenzo,cathedral,44.70073491,8.03662175,500
362387487,Heilig Geist,other,48.13621071,11.57738417,1208
362799694,Sant'Agostino,conventual,43.40138562,10.86383199,1200
362942071,Domkirche Sankt Marien,parish,53.55760863,10.01360437,811
363226319,Chiesa di San Domenico,conventual,44.69940996,8.036294849,1280
363239302,Hauptkirche St. Katharinen,parish,53.5459464,9.994459571,1200
363763914,St. Egidien,conventual,49.45658048,11.08179541,1220
36393775,Hereford Cathedral,cathedral,52.05428849,-2.71603231,700
364313092,Westminster Abbey,conventual,51.49935415,-0.127404289,700
36444,Basilica di San Giovanni in Laterano,cathedral,41.8854806,12.50566819,400
364525182,Cattedrale di San Donato,cathedral,44.38970769,7.829299329,1100
364927723,Cattedrale dei Santi Stefano ed Agata,cathedral,41.10909344,14.21074408,500
3656786,San Giustino,cathedral,42.3513855,14.166842,500
366209549,Basilica dell'Osservanza,conventual,43.33330913,11.33954157,1476
36684626,Cattedrale di San Giusto,cathedral,45.64653754,13.77249589,400
36686387,Duomo Cattedrale Santa Maria Maggiore,cathedral,46.06251167,13.2372618,1236
36686398,Basilica Santuario Madonna delle Grazie,parish,46.06724493,13.2390335,1000
36689922,Cathédrale Saint-Louis,cathedral,47.58847443,1.336467039,1100
36706994,Église des Augustins,conventual,43.60135824,1.446472114,1317
368306188,St. Moriz,parish,50.25721513,10.96622994,1000
36863441,Sankt Peter,parish,50.95555512,6.916868613,1100
368742685,Santi Giovanni e Reparata,cathedral,43.84114343,10.50458548,800
368793226,Stadtkirche Heilig Dreifaltigkeit,parish,49.9431723,11.57454491,1180
369161987,St Paul's Cathedral,cathedral,51.51377375,-0.098479049764056,700
36916418,Grossmünster,conventual,47.37010034,8.543975199,800
369627075,Chiesa di San Francesco da Paola,parish,44.31449845,8.475945348,1200
36966881,St. Andreas,parish,51.52837167,11.54496767,1150
36994747,Basilica di Santa Chiara,conventual,43.06885843,12.61708212,1257
36994753,Cattedrale di San Rufino,cathedral,43.07039437,12.61780313,700
37087843,St. Mary's,parish,52.95117784,-1.143082659,800
37128921,collegiale notre dame,other,47.0925,5.49472,1304
37143323,Sankt Martin,conventual,49.89356285,10.8882253,900
37181760,Collégiale Notre-Dame-de-l'Espérance,other,45.60564703,4.06624761,1212
373295567,Église Saint-Malo,conventual,48.45480082,-2.046031266,1080
37420047,Église Saint-Thomas,conventual,47.69895377,-0.0753350512583543,1100
37427236,Sint-Pieterskerk,parish,50.87951351,4.701220391,1000
374504643,Unser Lieben Frauen,parish,53.07649834,8.807648795,1020
375936632,Basilica dei Santi Giovanni e Paolo,parish,41.88651594,12.49211502,440
376051694,Basilica di San Vincenzo in Prato,parish,45.45767877,9.173990609,770
37717,Basilica di Sant'Ambrogio,parish,45.46230383,9.175496535,379
37721619,St. Marien-Kirche,parish,54.0969538,13.38412186,1260
37721620,Dom St. Nikolai,parish,54.09543403,13.37753966,1240
37741501,Marienkirche,parish,53.31351593,13.85658816,1235
37832446,Altstädter Nicolaikirche,parish,52.02102567,8.532166604,1308
37832741,Neustädter Marienkirche,parish,52.01700855,8.529792724,1270
37971666,Gaukirche Sankt Ulrich,parish,51.71820545,8.756218869,1150
37993986,St.-Petri-Kirche,parish,53.86581432,10.68324394,1150
37993987,St.-Jakobi-Kirche,parish,53.8709051,10.6889717,1200
38000599,Basilica di San Simpliciano,parish,45.47396087,9.184714437,500
380732766,San Francesco alla Rocca,conventual,42.42195462,12.10693051,1237
380736106,San Lorenzo,cathedral,42.41525556,12.10093451,800
38075932,Sankt Jakob,parish,49.89093317,10.87698175,1073
380802307,Chiesa di Santa Maria della Tomba,parish,42.04619643,13.92464745,1076
38129169,Basilique Notre-Dame de la Daurade,conventual,43.60096201,1.439857244,700
38246033,St. Gereon,conventual,50.94324738,6.945889915,700
38295057,Obere Pfarre - Zu unserer lieben Frau,parish,49.88935566,10.88445187,1120
38299753,Sankt-Moriz-Kirche,conventual,48.47408362,8.933434102,920
383514830,Chiesa di San Giovanni Battista,parish,44.76824571,7.679618485,1300
383705165,Duomo di San Cataldo,cathedral,40.47605638,17.22859257,960
38420836,Sankt Nikolaus Pfarrkirche,parish,50.63074418,6.032663453,1301
384720565,Abbazia di San Domenico,conventual,41.69691078,13.57997203,1011
3849663,Sint-Christoffelkathedraal,parish,51.19642802,5.984833656,1200
38523691,Duomo,cathedral,45.1608325,10.79755988,600
38553028,Basilica di Sant'Andrea,conventual,45.15904257,10.79444721,900
385573288,San Benedetto,conventual,42.40517151,12.86906378,700
38577954,Basilique Saint-Martin,other,47.39292768,0.682958399410412,700
38612480,Cathédrale Saint-Étienne,cathedral,44.44729842,1.442987556,700
38632324,Dom zu Güstrow,other,53.79100639,12.17331911,1226
386499862,Sint-Pieterskerk,other,51.06558299,3.10163891,800
38676352,Église Saint-Hilaire le Grand,other,46.57730207,0.332740628,700
38694157,Llandaff Cathedral,cathedral,51.49574639,-3.217849141,900
387943472,Catedrale,cathedral,37.5789709,13.21913279,1090
38895303,Église Saint-Antoine,conventual,49.41588399,2.823321775,1200
38956500,Jacobikirche,parish,52.60848814,11.85805296,1100
38956543,Sankt Marien,parish,52.60555306,11.86047872,1100
38956548,Dom Sankt Nikolaus,parish,52.60044632,11.86033981,1188
39106682,Église Notre-Dame la Grande,other,46.58321258,0.344061036316524,700
391532327,Collégiale Notre-Dame de Dinant,other,50.26112119,4.912347332,900
3919385,Cathedral Church of Christ and the Blessed Virgin Mary,conventual,53.19204323,-2.890744485,700
39230983,Sint-Salvatorskathedraal,parish,51.20553429,3.221633037,800
39325397,St. Swithin's,parish,51.38849871,-2.359367356,971
39333604,Bath Abbey,conventual,51.38141838,-2.358833156,800
39349468,Chiesa di San Bernardino alle Ossa,parish,45.46259465,9.19552877,1250
393521553,Chiesa Madre di Santa Lucia,parish,37.92966031,14.36238014,1170
39374343,Kirche St. Peter und Paul,parish,46.94870432,7.451655493,1269
39540475,Église Saint-Pierre-le-Jeune,conventual,48.58554053,7.746493012,700
39543348,Temple Neuf,conventual,48.58328404,7.748451662,1254
396377910,Basilica Ave Gratia Plena,parish,40.75329668,14.45234884,1319
396957603,Collegiata di Santa Maria della Scala,parish,45.01180464,7.823061133,500
39704141,Cathédrale de la Nativité de Notre-Dame,cathedral,49.5821649,3.000727581,700
39706996,Cathédrale Notre-Dame et Saint-Castor,cathedral,43.83834723,4.360420553,700
397737238,Cathédrale Saint-Pierre,cathedral,46.20110486,6.148508233,600
39825669,church of st mary,parish,54.28650098,-0.393657571783781,1100
398361496,Cattedrale di Santa Maria Assunta,cathedral,40.94336863,14.3727919,800
398558937,Sint-Amanduskerk,parish,51.05816085,3.27866953,1150
3987276,Duomo di lecce,cathedral,40.351667,18.169444,1194
398955371,Concattedrale di Santa Maria Assunta+,cathedral,43.25757302,13.00835795,1350
39947895,Collégiale Notre-Dame,other,48.92993571,2.038194581,1016
39962246,Dom Sankt Peter,cathedral,49.01947413,12.09831063,700
39973703,Église Saint-Thomas,other,48.57967835,7.745601584,820
40092556,Sint-Jacobskerk,parish,51.22010288,4.410519452,1491
40104619,Salvatorkirche,other,51.43586384,6.761144443,960
40105163,Église Catholique Saint-Pierre-le-Vieux,other,48.58280318,7.740003418,1120
402467746,Sint-Laurentiusplein,parish,51.10420413,3.991872266,1100
402628370,Chiesa Santa Maria di Gesù (ex-convento Francescano),conventual,37.85141899,15.29405135,1221
40348002,Église Saint-Paul,other,43.12150002,6.126931963,1100
40349228,Église Saint-Louis,parish,43.12178417,6.13070055,1100
404009406,Abbatiale Saint-Pierre et Saint-Paul,conventual,49.03719353,7.941965205,700
404097298,Chiesa di Santa Maria delle Stelle,parish,36.946356,14.60426407,1100
40450470,Église Sainte-Madeleine,conventual,48.57993178,7.754833277,1220
40461850,Église Notre-Dame,parish,46.32275799,-0.466037432,900
404759154,Cattedrale di Santa Maria Assunta,cathedral,41.68512626,15.38079197,1180
404813260,Basilica cattedrale di Santa Maria Assunta,cathedral,41.50807175,15.335066,900
40498715,Pfarrkirche St. Marien,parish,53.79329977,12.17559163,1250
405217578,Cattedrale di Foggia,cathedral,41.4635073,15.54386126,1089
40550808,Église Saint-Just,parish,45.75599659,4.820435336,700
40624491,Basilique Saint-Epvre,parish,48.69584412,6.179950135,1070
40630875,Cathédrale Saint-Pierre et Saint-Paul,cathedral,46.58033672,0.349359291642663,700
40648031,Église Sainte-Radégonde,conventual,46.57977001,0.351966722629981,700
40650689,Beverley Minster,other,53.83916386,-0.424620531295368,700
406574184,Chiesa di Sant'Angelo,parish,45.47588437,9.192844212,1200
40706694,Liebfrauenkirche,other,51.8956807,11.04421209,1089
407428806,Cattedrale di Santa Maria Maggiore,cathedral,41.32050509,16.28621951,500
407824982,Cattedrale di San Nicola Pellegrino,cathedral,41.28223537,16.41848388,400
40865631,Saint-Nicolas,parish,50.69315225,4.039193212,1200
409139668,Concattedrale San Michele Arcangelo,conventual,41.13007966,16.54179964,1220
409194289,Concattedrale di Bitonto,cathedral,41.10633022,16.68976575,600
40967526,St.-Paulus-Dom,cathedral,51.96306604,7.625786612,805
409920052,Cattedrale di Santa Maria Assunta,cathedral,40.96841224,17.1147544,500
4099626,St Albans Cathedral,conventual,51.75045413,-0.342461616850915,700
41018784,Église Saint-Jean de Montierneuf,conventual,46.58925846,0.345363252443312,1070
410903032,Cattedrale Santa Maria Assunta,cathedral,40.82741421,16.55280039,1232
411138839,Cattedrale,cathedral,40.81744106,16.41356473,1080
413343141,Santissima Trinità,conventual,42.41882574,12.10103886,1237
41404716,Église Saint-Jean,other,47.32035149,5.03620942,1448
41434399,Église Saint-Sauveur,conventual,44.60790555,2.034925594,838
41434400,Église Notre-Dame-du-Puy,parish,44.61040929,2.035901797,1000
41434954,Ancienne Église Saint-Philibert,parish,47.32098375,5.034944663,1080
414674137,Santa Maria della verità,conventual,42.41712494,12.11105518,1150
414715343,St.-Martins-Kirche,parish,47.98589862,10.17901611,800
41495874,Cathédrale Saint-Bénigne,cathedral,47.32149274,5.03442645,700
41514630,Église Notre-Dame,parish,47.32266413,5.041557375,1100
41552515,Église Saint-Michel,parish,47.32104914,5.04527689,880
41587333,Église Saint-Étienne,conventual,47.32092314,5.044083105,1100
416721530,Cattedrale di Santa Maria Assunta,cathedral,45.21691515,12.27725435,700
416928986,Chiesa Matrice di S. Giovanni Battista (sec. XVII),parish,40.83417078,17.35810741,800
