"","id","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","name","date","dating_notes","xlong","ylat","date_type","xeast","ynorth","date_emp","model_age_mean","model_age_sd"
"252",58,"square",90.456485,1147.717208,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Rom Dol",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.68533,13.56678,"regression",357750.9,1500198,NA,926.339139855952,171.793373787335
"253",838,"horseshoe_east",89.917679,1149.385662,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75551,13.40128,"regression",365256.6,1481852,NA,916.960329442606,138.926130634435
"254",782,"square",90,1150.849077,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Prasat Rolos Khang Tbong (T.)",810,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77449,13.44537,"graphbased",367333.6,1486716,NA,877.582501083107,139.207588930244
"255",566,"horseshoe_east",70.413058,1154.515419,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Ta Chat",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71615,13.57004,"graphbased",361091.1,1500538,NA,1012.69678995364,168.496247901064
"256",512,"horseshoe_east",92.726389,1156.195659,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Kroes",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9308,13.34437,"regression",384207.8,1475468,NA,960.45765921094,140.664945332563
"257",970,"square",87.963622,1159.406982,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Angkor Thom (Laterite edicules N)",1115,"Temple is included in the CCC for Period 4.",NA,NA,"empirical",377856.7,1487444,1115,1115,0
"258",713,"square",84.035543,1159.557094,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Trâpeang Sangkae (Pr.)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",104.1498,13.46334,"regression",NA,NA,NA,976.120308480191,168.891069649949
"259",1027,"square",88.574192,1161.986257,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Trâpeang Ien",982,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77677,13.40522,"graphbased",367565,1482270,NA,1026.23540433891,140.729837894821
"260",93,"horseshoe_east",89.075857,1163.344539,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Bos Kou",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.65209,13.52561,"regression",354130.9,1495665,NA,1004.82312481409,168.238059217208
"261",812,"horseshoe_east",91.414311,1164.704055,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88967,13.41982,"regression",379785.9,1483832,NA,1002.6832538869,168.831532548647
"262",1659,NA,89.649035,1165.228844,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092.74714812655,150.480318487585
"263",558,"horseshoe_east",90,1167.344613,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81686,13.45675,"regression",371929.5,1487953,NA,1010.08032909891,167.627742730643
"264",147,"horseshoe_east",78.541191,1168.361746,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Ta Mau",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.79435,13.67506,"graphbased",369601.1,1512105,NA,939.997385305728,140.254276172216
"265",64,"horseshoe_east",69.443972,1169.238965,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Kouk Trâpeang Chom",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73558,13.56681,"regression",363184.4,1500161,NA,1002.32382002928,153.093099335324
"266",813,"horseshoe_east",179.488452,1171.359472,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88965,13.4209,"regression",379771.2,1483940,NA,996.756872731281,169.39752710292
"267",930,"square",88.673577,1171.754997,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Terrace",999,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86357,13.44661,"graphbased",376997.9,1486810,NA,1046.55516050707,138.996461557168
"268",553,"horseshoe_east",90,1172.019327,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.91916,13.32481,"regression",382938.4,1473311,NA,1060.90576111492,142.123056540096
"269",888,"square",85.302528,1172.068427,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Angkor Thom - Preah Kôk Thlôk",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85763,13.44075,"graphbased",376336.7,1486165,NA,970.824228628945,168.785532700858
"270",561,"square",92.283165,1177.335806,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Châk (Pr.)",992,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.92012,13.3544,"graphbased",383058.9,1476583,NA,1031.35878031631,142.55871984863
"271",618,"horseshoe_east",90,1183.497438,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Prasat Khang Tbong",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.87346,13.32606,"graphbased",377987.1,1473494,NA,961.198928149321,140.389235830485
"272",1013,"square",90,1185.738778,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Dong 3",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86861,13.42466,"graphbased",377529.6,1484381,NA,899.172664316302,139.197408318362
"273",957,"square",89.29702,1186.604481,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Angkor Thom (Location of sculptures)",926,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85469,13.4532,"graphbased",376024.7,1487506,NA,970.56885689556,168.281948865851
"274",13,"horseshoe_east",96.613456,1188.932421,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Kou",976.1907577,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6781,13.66408,"regression",NA,NA,NA,1064.74957552151,142.885108835759
"275",851,"horseshoe_north",175.601207,1198.239797,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Noreay (N.T.)",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80874,13.42043,"regression",371027.3,1483950,NA,907.999526164964,182.733674119315
"276",391,"horseshoe_east",90,1199.718573,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Krâbei Riel",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78061,13.35877,"regression",367941.6,1477133,NA,939.660563144647,140.913311007358
"277",226,"horseshoe_west",90,1201.79454,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kos Kou",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.66269,13.49021,"regression",355261.5,1491742,NA,924.888367803271,261.014676584114
"278",811,"horseshoe_east",80.05951,1204.984619,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Trâpeang Arak Svay",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.90883,13.40551,"regression",381866.4,1482235,NA,939.969590110366,140.212452511369
"279",405,"horseshoe_east",79.480421,1206.40082,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Srok Russei (Pr.)",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.87323,13.32983,"regression",377972.4,1473889,NA,962.497677139761,141.236919112123
"280",346,"horseshoe_north",354.336272,1208.559533,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Tuol Ta Sok",1059,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.08209,13.2926,"graphbased",400570.5,1469667,NA,904.832285475684,190.86671518271
"281",432,"horseshoe_east",92.862385,1211.620074,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Prasat",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81387,13.36209,"regression",371551.9,1477480,NA,958.20875196925,139.934278968897
"282",237,"horseshoe_east",97.224428,1215.513594,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Bos Kralanh",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.62332,13.49087,"regression",350995.2,1491840,NA,1003.85375149104,168.91764710967
"283",14,"horseshoe_east",84.106581,1216.644917,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Trâpeang Lbauk",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75512,13.68967,"regression",365376,1513759,NA,961.622629188303,140.41313283116
"284",292,"square",81.006216,1220.388799,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kanh Chon Chuk",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.70695,13.61991,"regression",360127.8,1506062,NA,933.207850269056,172.133893444017
"285",193,"horseshoe_east",85.525148,1225.265458,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Ta Srei",910.6558,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79352,13.50363,"regression",369435.9,1493151,NA,1089.01287902693,140.433806593767
"286",641,"horseshoe_east",90,1226.623909,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kôk Khpuos Wat",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.74967,13.38652,"regression",364706.6,1480223,NA,1083.71772969699,154.010939953943
"287",816,"horseshoe_east",90.09666,1228.699854,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9258,13.41946,"regression",383711.1,1483768,NA,933.051060755258,141.550843610548
"288",840,"horseshoe_east",108.687284,1231.652689,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77944,13.40573,"regression",367849,1482333,NA,932.573362290042,140.8814943888
"289",108,"horseshoe_east",80.049434,1233.668779,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Yeay Love",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75407,13.55222,"graphbased",365178,1498547,NA,1011.41126326025,167.635094169659
"290",252,"horseshoe_east",90.545736,1235.766017,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Don Chan (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",104.22179,13.47387,"regression",NA,NA,NA,1006.81836642762,168.764711016557
"291",77,"horseshoe_east",94.76363,1235.801472,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Kou Prey Antol",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.65726,13.49972,"regression",354668.6,1492803,NA,1087.72701018432,140.964735760803
"292",492,"square",94.537846,1236.001644,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Ta Chakkrei",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.98649,13.32154,"regression",390223.4,1472920,NA,1046.96429172105,138.855761800769
"293",383,"horseshoe_east",70.067492,1236.989848,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Don Mei",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.74175,13.51938,"regression",363834.6,1494924,NA,1013.82638272424,166.92198269379
"294",1445,"square",90.98776,1238.662169,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Pakaong",810,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.98378,13.39066,"graphbased",NA,NA,NA,877.411551816906,139.716744763267
"295",349,"horseshoe_east",90.24423,1244.705728,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Khbon (Pr.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",104.06793,13.288,"regression",399039.2,1469177,NA,955.523119800814,141.400308335617
"296",72,"square",65.714162,1245.86152,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.72751,13.55988,"regression",362314.3,1499433,NA,976.62830594656,169.650273294338
"297",62,"horseshoe_east",73.881232,1246.517346,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Kouk Kou",1003,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.70357,13.57196,"graphbased",359723.9,1500766,NA,995.831560360349,151.953130237924
"298",183,"horseshoe_east",88.44126,1253.755991,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Thkov",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.81889,13.50422,"regression",372162.1,1493211,NA,939.347349970305,140.588503479964
"299",708,"horseshoe_east",90,1258.821345,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Trâpeang Phlou",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",103.93723,13.38842,"regression",384925.8,1480342,NA,935.121278111304,141.777942559069
"300",598,"horseshoe_east",90,1262.59483,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6186,13.47182,"regression",NA,NA,NA,1089.03930353211,140.589917486785
"301",1083,"square",90,1266.870945,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Don Meas (Pr.)",840,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.11921,13.54355,"empirical",404698.3,1497419,840,840,0
"302",825,"causeway_4",89.169681,1268.284825,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Prei Kreuk (Pr.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88144,13.42275,"regression",378906.3,1484160,NA,900.17586104035,150.802537474982
"303",6554,"square",90,1275.204729,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",901,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.09064,13.31324,"graphbased",NA,NA,NA,974.913333206662,169.071796201163
"304",665,"square",89.118609,1279.961662,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Ta Va (Pr.)",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.9208,13.47831,"regression",383194.2,1490294,NA,1048.08170185878,138.588494373751
"305",91,"horseshoe_east",90,1294.101199,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Romchek",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.65877,13.52298,"regression",354847.5,1495373,NA,940.17562195928,140.348583202259
"306",343,"horseshoe_east",106.745727,1299.560146,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kouk Som Rong",970,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.08353,13.29246,"graphbased",400709.7,1469664,NA,938.340548790802,140.21350027489
"307",719,"horseshoe_east",84.57704,1303.00422,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.79225,13.37114,"regression",369214.2,1478497,NA,1082.17319992661,141.837066018473
"308",565,"horseshoe_east",108.792379,1307.293661,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Prasat Chas",936,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.615728,13.54752,"graphbased",NA,NA,NA,812.221919572802,373.741526389007
"309",295,"horseshoe_east",84.289338,1308.355353,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Prei Sa-oy",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.78406,13.3881,"regression",368332.2,1480378,NA,940.401133759374,141.847262418159
"310",18,"horseshoe_east",93.674518,1308.962822,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Kouk Bos Ta Chet",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.68605,13.63192,"regression",357871.7,1507404,NA,977.630144183706,153.293823684451
"311",31,"square",89.833188,1309.531932,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Sonday",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.93827,13.52012,"regression",385100.3,1494903,NA,882.457166196859,140.997093426265
"312",208,"causeway_2",67.442804,1311.944027,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Trâpeang Ron",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73565,13.49266,"regression",363153.4,1491969,NA,1035.14565228184,144.977094371672
"313",270,"horseshoe_east",90,1312.71101,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Ta Krem",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",104.07967,13.4111,"regression",400371.4,1482781,NA,1005.69096806873,167.999975703131
"314",1054,"square",92.935798,1312.950352,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",929,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.75896,13.42305,"graphbased",365643.2,1484257,NA,897.922827257127,139.258379392595
"315",1091,NA,92,1316.066287,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Unknown",922,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.03925,13.33596,"graphbased",NA,NA,NA,1015.24835817807,177.137382367009
"316",312,"horseshoe_east",94.807958,1317.916324,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kouk Kou Trâpeang Run",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.62997,13.57614,"regression",351771.2,1501265,NA,960.51640347382,140.348769567711
"317",517,"square",91.123261,1331.934269,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kanhchoan Ta Sek",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.89021,13.36339,"regression",379829.3,1477592,NA,1031.48024907677,142.048593129118
"318",597,"horseshoe_east",90,1334.881246,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6216,13.47169,"regression",NA,NA,NA,1066.24410977041,140.483036485626
"319",269,"square",89.514457,1336.190083,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Thmei",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.07942,13.40896,"regression",400340.8,1482546,NA,927.234368115552,170.514495866908
"320",318,"square",90,1336.598921,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Kanhchoan Ta Soch",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",104.04416,13.33384,"regression",396478.2,1474256,NA,861.32875607092,145.774249600302
"321",293,"square",68.477398,1336.948132,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kouk Kos",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.7668,13.36368,"regression",366454.2,1477687,NA,1027.96764836171,140.30978259607
"322",404,"horseshoe_east",93.856788,1341.851985,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Kâmnâp",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86734,13.33002,"regression",377330.7,1473911,NA,1061.72617418643,142.256478762827
"323",676,"causeway_4",86.613683,1341.851985,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"Banteay Kdei",1181,"Associated with Jayavarman VII although no inscriptional evidence gives specific date or attribution (Aymonier 1904: 16-24). Many Buddhas were thrown into a pit on site which is associated with an iconoclasm in the 13th century following the death of Jayavarman VII (Tabata 2010).",103.89857,13.43,"empirical",380773.2,1484950,1181,1181,0
"324",500,"horseshoe_east",90,1341.96785,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Tuol Pao",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88812,13.37907,"regression",379604.6,1479324,NA,1010.9245948169,168.77563727795
"325",234,"horseshoe_east",90,1343.384249,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Kouk Neakta",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.63002,13.47473,"regression",351698.4,1490042,NA,999.964563565973,150.556373533657
"326",279,"horseshoe_east",94.553834,1345.178291,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kro Lok Konseng",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",104.03964,13.39163,"regression",396017.4,1480651,NA,1009.60274146219,168.878868708919
"327",244,"horseshoe_east",84.64411,1351.364964,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kôk Soeng",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.73624,13.46738,"regression",363208.2,1489172,NA,1011.55974223776,168.197429555692
"328",774,"horseshoe_east",90.767308,1352.038859,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",1004,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.8351,13.73328,"graphbased",NA,NA,NA,934.078708877875,141.535717733339
"329",32,"square",58.947259,1353.643297,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Trâpeang Kouk",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.75001,13.62298,"regression",364772.7,1506380,NA,935.819727222806,171.474170603622
"330",85,"causeway_2",90,1355.318315,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Trâpeang Ka Ngong",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.64542,13.55081,"regression",353420.2,1498458,NA,1033.58921416872,145.22546262535
"331",87,"horseshoe_east",99.727623,1362.404125,TRUE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Bos Veang",856,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.63843,13.53418,"graphbased",352658.4,1496620,NA,1008.42587286396,167.492894445763
"332",381,"horseshoe_east",106.476865,1363.435412,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kanhchon Hom",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.86469,13.53803,"regression",377142.4,1496925,NA,936.875232833087,140.504061515457
"333",599,"horseshoe_east",91.684676,1363.534247,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.6166,13.46936,"regression",NA,NA,NA,934.115693965445,140.643710648936
"334",661,"horseshoe_east",89.685609,1366.63151,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Trâpeang Thlok Bau",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.88593,13.34065,"regression",379347.5,1475073,NA,1083.37800369062,153.406462623518
"335",42,"horseshoe_east",278.359856,1371.600053,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Kou",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.68221,13.6076,"regression",357441.7,1504717,NA,1064.33550652129,149.658897090236
"336",664,"horseshoe_east",78.80974,1377.135339,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Unknown",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.99622,13.47687,"regression",391363.4,1490094,NA,813.758086861848,375.960898025016
"337",354,"horseshoe_east",94.170453,1378.858714,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Tuol Bos Veang",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",104.05685,13.30184,"regression",397836.2,1470720,NA,1064.84962779832,141.950221320735
"338",49,"horseshoe_east",90,1380.938105,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kouk Kou Dok Por",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.64672,13.56515,"regression",353573,1500044,NA,1087.3346260756,141.737584975113
"339",149,"horseshoe_east",90,1381.624295,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Srei Ronas (Pr.)",1109,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.04921,13.51328,"graphbased",397107.6,1494099,NA,961.369256656758,374.877763725816
"340",333,"horseshoe_east",80.357279,1381.626449,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kôk Kroes",865.0443,"Date derived through multiple linear regression (Klassen et al. 2018).",104.07909,13.35063,"regression",400274.4,1476095,NA,962.719045314248,141.312679855572
"341",1009,"horseshoe_east",86.863648,1381.759473,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",996,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.90313,13.42798,"graphbased",381251.4,1484714,NA,955.325712669784,140.666744671197
"342",330,"horseshoe_east",89.569191,1383.461886,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Don Diev (Pr.)",985,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.07614,13.34673,"graphbased",399950.6,1475666,NA,961.965151518502,140.836667996839
"343",686,"horseshoe_east",87.954533,1383.808521,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Kôk Dong",930,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.71586,13.43964,"empirical",360985.2,1486116,930,930,0
"344",52,"causeway_2",90,1385.811309,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Om",976.1908,"Date derived through multiple linear regression (Klassen et al. 2018).",103.67974,13.57115,"regression",357148.5,1500683,NA,971.420386493975,171.481547045594
"345",1020,"square",83.853298,1385.926692,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Trâpeang Ta Loich",1115,"Temple is included in the CCC",NA,NA,"empirical",376209.5,1482411,1115,1115,0
"346",1023,"square",90.848713,1386.188378,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",992,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.80621,13.40837,"graphbased",370737.2,1482611,NA,1031.51592321543,142.064412406162
"347",30,"horseshoe_east",254.57787,1391.026978,FALSE,TRUE,NA,NA,NA,NA,NA,NA,"Kouk Kou",1132.733,"Date derived through multiple linear regression (Klassen et al. 2018).",103.74337,13.6378,"regression",364064.6,1508017,NA,988.84375513185,172.782641937161
"348",604,"horseshoe_east",91.484135,1392.466739,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kôk Don Penh",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",104.01541,13.30488,"regression",393335,1471058,NA,1087.47753841574,139.951581287897
